Opportunity ID,Opportunity Status,Area,Opportunity Size,SalesStage,Solution Area,Has Partner,Has SSSP,SSSP Ownership,Total Resources,Is Global,PreviousDAcountBucket,CombinationIteration,incidentBucket,Avg_Resource_Experience_Bucket,GrossNWSBucket,ContractDiscount%_binned,ECIF%_binned,approvedHoursBucket,GrowthLicensingSpendBucket,AvgResourceWinRateBucket,Digital Advisory Curr Flag,Fee Type,Avg PL Experience Bucket_binned,PPG,Commercial_Active_Oppty_Count_Bucketted,MonthsSlipped_Bucketted,Owner_Win_Rate_Bucketted,Tpid_Win_Rate_Bucketted,Is Tpid Active Support Contract,PrimarySponsorBDM,ExternalStallingFlag,ClosePlanExists,Domain PreSales Indicator,Risk_Fee,POC,StandardOfferingType,Accountplankey,MACC_binned,Cloud_SE,StalledDaysBinned,Cloud_Partner,Cloud_Discount,Cloud_Partner_Size,AvgCSATScore_Binned,Consulting_Action,SA_Size,DBScore_Binned,PPG_FeeType
7-322WX277BX,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322WY5WYRD,Open,Canada,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322X6DPTWP,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322XDGH6NV,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322XJT2OIR,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322XTPQAMG,Open,Canada,500k-1M   ,20.0,Business Applications,1,0,0,2.0,0,0,1,0-50,<=2,0-2M,0%,0,20-40,<0.25,0%to40%,0,Other,<2,Biz Apps, =0, =0,20-40,20-40,0,1,1,No,Has Domain Presales,Other,0,Mixed Custom/SO/MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Business Applications_500k-1M,0,Biz Apps _ Other
7-322XTVKZHK,Open,Canada,<50K      ,20.0,Modern Work,1,0,0,0.0,0,0,0,0-50,<=2,0-2M,0%,0,0,<0.25,0%to40%,0,Other,0,MW, =0, =0,20-40,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Modern Work_<50K,0,MW _ Other
7-322YGW2YBZ,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322YP72KSD,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322YSI53Q7,Open,Central and Eastern Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322YSPQKOP,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-322YVUUKVU,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3232KQXMMR,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3232ROUDTT,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3232WZF4F5,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3232ZLMV6F,Open,Western Europe,100k-300k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,5-10,0,0-50,<=2,0,0%,0,0,0.25to0.75,0%to40%,0,Other,0,Infra, =0, =0,20-40,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Applications & Infrastructure_100k-300k,2-4,Infra _ Other
7-3233I7ZK7F,Open,UK,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3233O4NQBY,Open,UK,100k-300k ,40.0,Security,1,0,1,3.0,0,0,1,0-50,<=2,0-2M,0%,0,60-80,<0.25,40%to60%,0,FF,<2,MW Security, =0, =0,20-40,40-60,1,1,1,No,Has Domain Presales,2_FF,0,Full MSO,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,Security_100k-300k,0,MW Security _ FF
7-3233ZPSNBZ,Open,APAC,>1M       ,80.0,Data & AI,1,0,0,5.0,0,0,2,100-200,<=2,10M-50M,0-10%,0,100<,<0.25,0%to40%,0,FF,<2,Data & AI,(0-20], =0,20-40, 0-20,1,1,1,No,Without Domain Presales,4_FF,0,Custom,1,0,No,30,Cloud_1,Cloud_0-10%,Cloud_1_>1M       ,0,0,Data & AI_>1M,0,Data & AI _ FF
7-3233ZXOKTS,Open,APAC,>1M       ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,100-200,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,0,Applications & Infrastructure_>1M,0,App Dev _ Other
7-3234ANV2PX,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3234Q6CLSA,Open,UK,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3234S2ZOG4,Open,United States,500k-1M   ,20.0,Applications & Infrastructure,1,0,0,5.0,0,0,0,50-100,<=2,0,0%,0,60-80,<0.25,0%to40%,0,Other,<2,Infra,(0-20], =0, 0-20,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Applications & Infrastructure_500k-1M,0-2,Infra _ Other
7-32355MJRZI,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-32356KQB2P,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3235ADWD7J,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3235BI5RS2,Open,MEA,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3235XT5JLK,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0-1M,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-32362UZZHF,Open,United States,<50K      ,20.0,Applications & Infrastructure,1,0,0,1.0,0,0,0,200-400,<=2,0,0%,0,20-40,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,20-40, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Applications & Infrastructure_<50K,0,App Dev _ Other
7-32364HZN72,Open,United States,>1M       ,40.0,Business Applications,1,0,0,16.0,0,0,1,0-50,<=2,0-2M,0%,0,100<,<0.25,0%to40%,0,T&M,<2,Biz Apps, =0, =0,20-40, 0-20,1,1,1,No,Has Domain Presales,4_Mixed,0,Custom,2,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,1,Business Applications_>1M,2-4,Biz Apps _ T&M
7-3236FAOWXQ,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3236T4KIL3,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3236TAQKXX,Open,United States,<50K      ,60.0,Data & AI,1,0,0,2.0,0,0,0,0-50,<=2,0-2M,0%,0,80-100,<0.25,0%to40%,0,Other,<2,Data & AI, =0, =0, 0-20, 0-20,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,Data & AI_<50K,0-2,Data & AI _ Other
7-3236UGQPYF,Open,United States,300k-500k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,AA,0,AA
7-3236WNWXRI,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-32373SWAZO,Open,United States,100k-300k ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,50-100,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,Infra, =0, =0, 0-20,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,1,Applications & Infrastructure_100k-300k,0,Infra _ Other
7-3237BCRNVB,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3237DHIZIP,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-3237TCUMCK,Open,United States,300k-500k ,80.0,Security,1,0,0,3.0,0,0,1,0-50,<=2,0-2M,0%,0,80-100,0.25to0.75,0%to40%,0,T&M,<2,Azure Security, =0, =0, 0-20,40-60,1,1,1,No,Has Domain Presales,2_Mixed,0,Custom,1,0,No,30,Cloud_1,Cloud_0%,Cloud_1_300k-500k ,0,0,Security_300k-500k,0,Azure Security _ T&M
7-323AGTPE27,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323AKLH6KI,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323AMZN6H7,Open,ANZ,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323APTHHNK,Open,ANZ,>1M       ,20.0,Other,1,0,0,0.0,0,0,0,50-100,<=2,10M-50M,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_>1M       ,0,1,AA,0,AA
7-323B2OP23U,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323CJU57VU,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323CVIRY2Q,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323CZJ2P7M,Open,Western Europe,500k-1M   ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,AA,0,AA
7-323D77ODYK,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323DI73TFE,Open,Western Europe,<50K      ,20.0,Applications & Infrastructure,1,0,0,0.0,0,0,0,400<,<=2,2M-10M,0%,0,0,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,20-40,20-40,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Applications & Infrastructure_<50K,2-4,App Dev _ Other
7-323DJA6QYY,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323DJQHNDI,Open,UK,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323DUKUYA4,Open,Western Europe,300k-500k ,60.0,Security,1,0,0,5.0,0,0,3<,0-50,<=2,0-2M,20%+,0,100<,<0.25,40%to60%,0,T&M,<2,MW Security, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,3_Mixed,0,Mixed Custom/SO/MSO,1,2M+,No,0,Cloud_1,Cloud_20%+,Cloud_1_300k-500k ,0,0,Security_300k-500k,4+,MW Security _ T&M
7-323E4OPOBU,Open,Western Europe,300k-500k ,60.0,Security,1,0,0,5.0,0,0,2,200-400,<=2,2M-10M,10%-20%,20%+,60-80,<0.25,40%to60%,0,T&M,<2,Azure Security,(0-20], =0, 0-20,20-40,1,1,1,No,Has Domain Presales,3_Mixed,0,Custom,1,2M+,No,30,Cloud_1,Cloud_10%-20%,Cloud_1_300k-500k ,0,1,Security_300k-500k,2-4,Azure Security _ T&M
7-323EBRJENN,Open,Central and Eastern Europe,<50K      ,20.0,Business Applications,1,0,0,2.0,0,0,0,0-50,<=2,0,0%,0,80-100,<0.25,0%to40%,0,Other,<2,Biz Apps, =0, =0,20-40,20-40,0,1,1,No,Has Domain Presales,Other,0,Unknown,2,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Business Applications_<50K,0,Biz Apps _ Other
7-323EH7U36I,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323EKL4EDW,Open,APAC,300k-500k ,20.0,Applications & Infrastructure,1,0,0,4.0,0,0,1,100-200,<=2,10M-50M,0-10%,0,40-60,<0.25,0%to40%,0,Other,0,App Dev, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,4_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0-10%,Cloud_1_300k-500k ,3,1,Applications & Infrastructure_300k-500k,2-4,App Dev _ Other
7-323ELQSFNS,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323EPW2EEJ,Open,United States,500k-1M   ,60.0,Business Applications,1,0,0,3.0,0,0,0,0-50,<=2,2M-10M,0%,0,20-40,<0.25,0%to40%,0,Other,<2,Biz Apps,(0-20], =0, 0-20,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Business Applications_500k-1M,2-4,Biz Apps _ Other
7-323EUOV3QD,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323EWBNXV4,Open,Latam,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,20-40,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323EWPULFE,Open,United States,500k-1M   ,20.0,Business Applications,1,0,1,2.0,0,0,1,0,<=2,0-2M,0%,0,20-40,<0.25,0%to40%,0,FF,<2,Biz Apps, =0, =0,20-40,20-40,1,1,1,No,Has Domain Presales,1_FF,0,Custom,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,Business Applications_500k-1M,2-4,Biz Apps _ FF
7-323EZN5TJA,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,40-60,1,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323FB6JXQF,Open,Western Europe,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323FBQKELF,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20,40-60,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323FDFENFA,Open,UK,500k-1M   ,20.0,Other,1,0,0,0.0,0,0,0,200-400,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,0,AA,0,AA
7-323FERGIAX,Open,United States,<50K      ,60.0,Modern Work,1,0,0,3.0,0,0,0,0-50,<=2,0-2M,0%,0,40-60,<0.25,0%to40%,0,Other,<2,MW, =0, =0, 0-20,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,0,Modern Work_<50K,2-4,MW _ Other
7-323FOGCHQL,Open,UK,500k-1M   ,40.0,Modern Work,1,0,1,5.0,0,0,1,0-50,<=2,0,0-10%,0,100<,<0.25,40%to60%,0,Other,<2,MW, =0, =0, 0-20, 0-20,1,1,1,No,Has Domain Presales,3_Mixed,0,Custom,1,0,No,0,Cloud_1,Cloud_0-10%,Cloud_1_500k-1M   ,0,0,Modern Work_500k-1M,0,MW _ Other
7-323FQHXMMS,Open,United States,500k-1M   ,20.0,Data & AI,1,0,0,3.0,0,0,0,50-100,<=2,0-2M,0%,0,20-40,<0.25,0%to40%,0,Other,<2,Data & AI,(0-20], =0,20-40,20-40,1,1,1,No,Has Domain Presales,Other,0,Unknown,1,2M+,No,0,Cloud_1,Cloud_0%,Cloud_1_500k-1M   ,0,1,Data & AI_500k-1M,2-4,Data & AI _ Other
7-323FTAP5EQ,Open,Canada,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
7-323FWURJ2L,Open,United States,<50K      ,20.0,Other,1,0,0,0.0,0,0,0,0-50,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,2,0,No,0,Cloud_1,Cloud_0%,Cloud_1_<50K      ,0,1,AA,2-4,AA
7-323G2NJXWT,Open,United States,100k-300k ,20.0,Other,1,0,0,0.0,0,0,0,0,<=2,0,0%,0,0,<0.25,0%to40%,0,Other,0,Unknown, =0, =0, 0-20, 0-20,0,1,1,No,Without Domain Presales,Other,0,Unknown,1,0,No,0,Cloud_1,Cloud_0%,Cloud_1_100k-300k ,0,0,AA,0,AA
